Date,Open,High,Low,Close,Adj Close,Volume,Change %
07/18/2022,1707.94,1724.05,1705.89,1709.01,1709.01,0,0.13%
07/15/2022,1709.81,1716.92,1698.82,1706.78,1706.78,0,-0.16%
07/14/2022,1735.70,1736.94,1697.48,1709.45,1709.45,0,-1.49%
07/13/2022,1726.17,1745.54,1707.38,1735.23,1735.23,0,0.55%
07/12/2022,1733.99,1743.49,1722.93,1725.81,1725.81,0,-0.45%
07/11/2022,1742.86,1744.92,1731.01,1733.67,1733.67,0,-0.47%
07/08/2022,1740.05,1752.50,1733.24,1741.82,1741.82,0,0.13%
07/07/2022,1738.93,1749.14,1735.95,1739.61,1739.61,0,0.08%
07/06/2022,1764.87,1773.06,1731.75,1738.30,1738.30,0,-1.48%
07/05/2022,1808.74,1812.42,1763.48,1764.35,1764.35,0,-2.47%
07/04/2022,1812.27,1814.36,1803.45,1809.12,1809.12,0,-0.06%
07/01/2022,1807.31,1812.09,1784.10,1810.18,1810.18,0,0.18%
06/30/2022,1817.80,1825.90,1802.20,1806.89,1806.89,0,-0.56%
06/29/2022,1819.95,1833.24,1812.10,1817.11,1817.11,0,-0.14%
06/28/2022,1822.85,1830.09,1818.20,1819.69,1819.69,0,-0.17%
06/27/2022,1838.15,1841.34,1820.40,1822.73,1822.73,0,-0.19%
06/24/2022,1822.88,1832.15,1816.70,1826.18,1826.18,0,0.21%
06/23/2022,1837.87,1846.19,1821.88,1822.43,1822.43,0,-0.81%
06/22/2022,1832.96,1848.44,1823.23,1837.39,1837.39,0,0.26%
06/21/2022,1838.37,1844.15,1828.29,1832.56,1832.56,0,-0.31%
06/20/2022,1840.40,1846.42,1834.49,1838.29,1838.29,0,-0.06%
06/17/2022,1857.34,1858.29,1833.72,1839.35,1839.35,0,-0.93%
06/16/2022,1833.99,1857.91,1815.95,1856.71,1856.71,0,1.27%
06/15/2022,1808.35,1841.74,1807.24,1833.38,1833.38,0,1.40%
06/14/2022,1819.10,1832.19,1804.65,1808.10,1808.10,0,-0.59%
06/13/2022,1875.80,1877.38,1818.90,1818.77,1818.77,0,-2.79%
06/10/2022,1848.09,1876.47,1825.02,1870.96,1870.96,0,1.26%
06/09/2022,1853.53,1855.52,1839.60,1847.61,1847.61,0,-0.30%
06/08/2022,1852.51,1859.90,1844.35,1853.26,1853.26,0,0.07%
06/07/2022,1841.60,1855.86,1836.73,1851.97,1851.97,0,0.60%
06/06/2022,1850.29,1858.15,1840.50,1841.00,1841.00,0,-0.53%
06/03/2022,1868.53,1874.30,1847.02,1850.77,1850.77,0,-0.93%
06/02/2022,1846.44,1870.69,1843.76,1868.13,1868.13,0,1.22%
06/01/2022,1837.37,1850.40,1828.28,1845.55,1845.55,0,0.46%
05/31/2022,1856.40,1857.69,1834.90,1837.09,1837.09,0,-1.03%
05/30/2022,1852.19,1864.34,1847.92,1856.21,1856.21,0,0.19%
05/27/2022,1850.48,1862.30,1847.76,1852.73,1852.73,0,0.16%
05/26/2022,1853.48,1854.71,1841.14,1849.82,1849.82,0,-0.16%
05/25/2022,1865.09,1868.40,1842.94,1852.83,1852.83,0,-0.70%
05/24/2022,1853.59,1869.99,1849.06,1865.90,1865.90,0,0.68%
05/23/2022,1846.53,1865.65,1844.08,1853.22,1853.22,0,0.41%
05/20/2022,1842.12,1849.59,1832.35,1845.68,1845.68,0,0.22%
05/19/2022,1816.60,1849.46,1810.55,1841.72,1841.72,0,1.44%
05/18/2022,1815.20,1825.02,1807.30,1815.61,1815.61,0,0.05%
05/17/2022,1824.18,1836.55,1812.68,1814.67,1814.67,0,-0.50%
05/16/2022,1811.05,1827.23,1786.95,1823.79,1823.79,0,0.70%
05/13/2022,1822.48,1829.06,1799.24,1811.15,1811.15,0,-0.58%
05/12/2022,1852.58,1859.30,1820.93,1821.65,1821.65,0,-1.65%
05/11/2022,1838.41,1857.99,1831.83,1852.12,1852.12,0,0.76%
05/10/2022,1853.74,1865.76,1835.46,1838.14,1838.14,0,-0.85%
05/09/2022,1883.80,1885.95,1851.36,1853.92,1853.92,0,-1.54%
05/06/2022,1877.30,1892.93,1865.84,1882.96,1882.96,0,0.32%
05/05/2022,1881.47,1910.03,1872.48,1877.01,1877.01,0,-0.22%
05/04/2022,1868.04,1889.74,1861.17,1881.21,1881.21,0,0.72%
05/03/2022,1863.05,1878.19,1850.33,1867.79,1867.79,0,0.27%
05/02/2022,1896.09,1900.10,1854.74,1862.77,1862.77,0,-1.77%
04/29/2022,1894.43,1919.97,1892.25,1896.40,1896.40,0,0.11%
04/28/2022,1886.14,1897.32,1872.19,1894.34,1894.34,0,0.46%
04/27/2022,1905.45,1907.25,1881.39,1885.74,1885.74,0,-1.04%
04/26/2022,1897.95,1911.50,1895.38,1905.56,1905.56,0,0.41%
04/25/2022,1931.09,1934.71,1891.05,1897.69,1897.69,0,-1.66%
04/22/2022,1951.49,1955.93,1926.52,1929.73,1929.73,0,-1.12%
04/21/2022,1957.84,1958.00,1936.79,1951.49,1951.49,0,-0.30%
04/20/2022,1950.34,1958.57,1939.16,1957.41,1957.41,0,0.39%
04/19/2022,1979.19,1982.31,1943.80,1949.84,1949.84,0,-1.45%
04/18/2022,1972.84,1998.60,1971.05,1978.50,1978.50,0,0.20%
04/15/2022,1974.28,1975.69,1973.05,1974.54,1974.54,0,0.05%
04/14/2022,1977.78,1980.81,1960.90,1973.52,1973.52,0,-0.21%
04/13/2022,1967.21,1981.82,1962.59,1977.72,1977.72,0,0.57%
04/12/2022,1953.99,1978.63,1949.48,1966.59,1966.59,0,0.67%
04/11/2022,1947.15,1969.41,1940.05,1953.43,1953.43,0,0.39%
04/08/2022,1931.92,1948.46,1927.38,1945.85,1945.85,0,0.71%
04/07/2022,1925.32,1938.07,1920.27,1932.17,1932.17,0,0.36%
04/06/2022,1923.69,1933.65,1915.24,1925.32,1925.32,0,0.09%
04/05/2022,1933.38,1944.73,1917.74,1923.53,1923.53,0,-0.46%
